comp,round,result,squad,opponent,start,min,performance_gls,performance_ast,performance_pk,performance_pkatt,performance_sh,performance_sot,performance_crdy,performance_crdr,performance_touches,performance_tkl,performance_int,performance_blocks,expected_xg,expected_npxg,expected_xag,sca_sca,sca_gca,passes_cmp,passes_att,passes_cmp%,passes_prgp,carries_carries,carries_prgc,take-ons_att,take-ons_succ,date,match_id
Premier League,Matchweek 1,W 3–0,822bd0ba,1c781004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-08-14,c52500ad
Premier League,Matchweek 2,W 2–0,822bd0ba,943e8050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-08-21,94d9dac0
Premier League,Matchweek 3,D 1–1,822bd0ba,cff3d9bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-08-28,78aa75e6
Premier League,Matchweek 4,W 3–0,822bd0ba,5bfb9659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-09-12,e6a245be
Premier League,Matchweek 5,W 3–0,822bd0ba,47c64c55,1,90,0,0,0,0,0,0,0,0,65,2,1,2,0.0,0.0,0.0,0,0,49,56,87.5,5,42,1,0,0,2021-09-18,59ef8c18
Premier League,Matchweek 6,D 3–3,822bd0ba,cd051869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-09-25,87140543
Premier League,Matchweek 7,D 2–2,822bd0ba,b8fd03ef,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-03,2598b046
Premier League,Matchweek 8,W 5–0,822bd0ba,2abfe087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-16,2ce6d340
Premier League,Matchweek 9,W 5–0,822bd0ba,19538871,1,90,0,0,0,0,0,0,0,0,59,1,0,0,0.0,0.0,0.0,1,0,44,48,91.7,2,33,0,0,0,2021-10-24,b886bec4
Premier League,Matchweek 10,D 2–2,822bd0ba,d07537b9,1,90,0,0,0,0,0,0,0,0,85,1,4,0,0.0,0.0,0.0,2,1,60,75,80.0,5,36,0,0,0,2021-10-30,c68998b5
Premier League,Matchweek 11,L 2–3,822bd0ba,7c21e445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-11-07,63538dc7
Premier League,Matchweek 12,W 4–0,822bd0ba,18bb7c10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-11-20,e9ea66e1
Premier League,Matchweek 13,W 4–0,822bd0ba,33c895d4,1,90,0,0,0,0,0,0,0,0,64,2,3,1,0.0,0.0,0.0,0,0,43,52,82.7,0,21,0,0,0,2021-11-27,aa9b882d
Premier League,Matchweek 14,W 4–1,822bd0ba,d3fd31cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-12-01,b46554fb
Premier League,Matchweek 15,W 1–0,822bd0ba,8cec06e1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-12-04,37d61ff3
Premier League,Matchweek 16,W 1–0,822bd0ba,8602292d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-12-11,678d7dca
Premier League,Matchweek 17,W 3–1,822bd0ba,b2b47a98,1,90,0,0,0,0,1,0,0,0,95,1,3,0,0.0,0.0,0.0,1,0,81,89,91.0,6,65,1,0,0,2021-12-16,5aec4772
Premier League,Matchweek 18,D 2–2,822bd0ba,361ca564,1,90,0,0,0,0,0,0,1,0,61,1,1,3,0.0,0.0,0.0,0,0,50,56,89.3,4,32,2,0,0,2021-12-19,4ac8dee4
Premier League,Matchweek 20,L 0–1,822bd0ba,a2d435b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-12-28,8ad7b26f
Premier League,Matchweek 21,D 2–2,822bd0ba,cff3d9bb,1,90,0,0,0,0,1,0,1,0,64,0,0,3,0.1,0.1,0.0,1,1,42,54,77.8,0,37,0,2,1,2022-01-02,3480cc09
Premier League,Matchweek 22,W 3–0,822bd0ba,cd051869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-01-16,c8c457d6
Premier League,Matchweek 23,W 3–1,822bd0ba,47c64c55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-01-23,60ad7e25
Premier League,Matchweek 24,W 2–0,822bd0ba,a2d435b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-02-10,911fa284
Premier League,Matchweek 25,W 1–0,822bd0ba,943e8050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-02-13,ee0b72dd
Premier League,Matchweek 26,W 3–1,822bd0ba,1c781004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-02-19,700c9eaf
Premier League,Matchweek 19,W 6–0,822bd0ba,5bfb9659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-02-23,6d0f3b48
Premier League,Matchweek 28,W 1–0,822bd0ba,7c21e445,1,90,0,0,0,0,0,0,0,0,99,2,0,2,0.0,0.0,0.0,0,0,76,91,83.5,4,61,0,0,0,2022-03-05,bc1944c3
Premier League,Matchweek 27,W 2–0,822bd0ba,18bb7c10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-03-16,8ef5cc6b
Premier League,Matchweek 31,W 2–0,822bd0ba,2abfe087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-04-02,8e05e22c
Premier League,Matchweek 32,D 2–2,822bd0ba,b8fd03ef,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-04-10,37e2fe92
Premier League,Matchweek 30,W 4–0,822bd0ba,19538871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-04-19,09f1bef7
Premier League,Matchweek 34,W 2–0,822bd0ba,d3fd31cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-04-24,69235d39
Premier League,Matchweek 35,W 1–0,822bd0ba,b2b47a98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-04-30,d736eab8
Premier League,Matchweek 36,D 1–1,822bd0ba,361ca564,1,90,0,0,0,0,1,0,0,0,81,2,1,1,0.0,0.0,0.0,0,0,63,69,91.3,7,53,0,0,0,2022-05-07,9a93e9b2
